city_uuid,city,country_id,last_update
37c170ab-5d4d-4c75-b7f4-7f4292fc3fdb,Tete,45014403-f93e-45e2-8f08-4786c664a40f,"2024-08-25 14:21:50"
38550dab-354f-4585-bdf9-406c9a82eed5,Anápolis,c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:49"
385acbd6-56a3-4333-98aa-899b2481f1cf,Halifax,c30f2e4b-59d8-4fda-8c66-23bc773aa664,"2024-08-25 14:21:49"
38d9e6df-9dba-4da1-8bd2-2cf22f3e3da3,Tama,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:50"
38da2aed-cc9b-4996-a351-8578bc87b37f,Mahajanga,899cf4cf-3c49-425d-adec-9d13ad9e1dc6,"2024-08-25 14:21:49"
3927f129-8ee2-42b8-8fa4-b25107c96059,Monclova,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
3962d02d-5464-4121-b920-c77d0c9b8f8e,Enshi,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
398a7f93-c787-4b6a-bbcc-afe9ec452490,"Sterling Heights",d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:50"
3a4317e0-1627-41a4-bc43-7f9bb0982689,Yuncheng,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
3b919188-99f4-4841-ba44-76614aa38657,Firozabad,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
3c293c65-cfcf-462f-b208-93c7f09dbaa2,Simferopol,2a80c702-dc97-4267-b2ce-8927172da2d2,"2024-08-25 14:21:50"
3c2abc11-a177-47aa-a94a-5e371a64e025,Nuku´alofa,fe96461c-97a4-4c1e-8027-da175a1c4373,"2024-08-25 14:21:49"
3cccf196-3888-4a02-9e7c-6309b627b979,Etawah,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
3cd0cd05-d12d-41ab-8218-86a25e053ac6,Surakarta,c380bfa8-d10c-4d2d-a655-2492a75c42fd,"2024-08-25 14:21:50"
3dce4cc2-2d7a-4591-aa95-45c6c41eb7a2,"A Coruña (La Coruña)",9b2e548b-4a0e-4c7f-80d4-bd04c4997f55,"2024-08-25 14:21:48"
3e073678-e184-4583-a942-1e15e9f8727e,Nezahualcóyotl,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
3e2f4368-f5ab-4216-9e07-fbdf6f5beb0a,"Charlotte Amalie",6537e8c9-1fbb-4983-90f6-4210c3e30e42,"2024-08-25 14:21:49"
3e3c4bc5-68f9-45c1-8145-00c2bec032f3,Ashgabat,71036662-18dd-453e-9f10-13d74318fd7a,"2024-08-25 14:21:49"
3e79bb93-ab0e-4559-932f-d19c29862945,Tychy,146798e4-e99e-41de-9eeb-c9d06e5b7f6c,"2024-08-25 14:21:50"
3eeb752f-b624-4b16-9bbe-081935308a99,Hsichuh,8bf68fc2-3b44-4d20-b1ba-5459b98e8e11,"2024-08-25 14:21:49"
3f50eb81-3d38-48f4-998b-7596418e4eb2,"Mit Ghamr",7d65e5a6-0d85-4b41-a0bd-f95106333823,"2024-08-25 14:21:49"
3fc163ad-c598-4b9c-b848-ca999697205f,Leshan,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
3fca564e-1dd1-467a-a128-32fd008a6e05,Cayenne,0b780ee7-0d0a-4f65-8458-fb65a89a50f6,"2024-08-25 14:21:49"
3fe1f0b2-e22d-4707-ab46-2ef18e81de4e,Pudukkottai,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
402a446f-d4f2-4cfd-9e7b-36b1ba20dbea,Ziguinchor,45d7d300-2c18-48bd-8aa6-1d0437422b7f,"2024-08-25 14:21:50"
40540a14-4b18-4cb3-bd1c-2bc5bda6afaa,Jaipur,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
4098b3ad-df55-4c39-a27a-f58384d6b4b2,Clarksville,d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:49"
40c8d770-9f19-4c7c-8068-ff77a6bd72c1,Hodeida,3a7c50c0-f879-4c1f-8ed9-223aef1be091,"2024-08-25 14:21:49"
40dce4de-2d1b-425d-8951-759b2113645c,Shivapuri,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
4116dbaa-3273-468d-93e4-3d777e7d8d0a,Tartu,d0a6e9e5-a7ea-48c1-b5f0-f036b86135fa,"2024-08-25 14:21:50"
41418fb2-22d6-449e-802f-64158392d4d4,Novotšerkassk,4863649f-cb3e-4ac3-926a-427c5a2941ee,"2024-08-25 14:21:49"
414da6be-8759-4c06-87fa-74991bbdcd90,Naju,d99f7231-ca88-486f-81a8-9d3068438759,"2024-08-25 14:21:49"
41932dd6-0c1d-4141-a731-bf0762e26238,Yerevan,2ef847f9-8206-4609-9c82-6109903e664f,"2024-08-25 14:21:50"
4204fc85-ae38-4762-bed6-416bc291b370,Osmaniye,421151ec-2990-4e00-8c1c-211bb20d0e5c,"2024-08-25 14:21:49"
422483ef-d550-4cb6-b781-cc286fb52af5,Peoria,d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:49"
424af3d4-ad80-422c-b46c-e8aca63e4b4e,"Dhule (Dhulia)",63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
425fcc88-a7d7-4416-afb6-d12d392d402f,Goiânia,c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:49"
42b10fe6-3d01-4f74-95d9-6ec3084ddcdc,Nanyang,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
42c4c35d-65c7-491b-89be-a976b9ebd90e,Xi´angtan,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
431df3f1-ef69-44d2-accf-f404ffa89e7e,Pune,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
4372ddc7-030e-4001-8c24-6170936649f7,Oulu,9382e5e8-c172-44eb-a465-6dd72780c47b,"2024-08-25 14:21:49"
43b89bdd-4cc4-4dcd-b6fd-272216f0b31d,Sorocaba,c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:50"
43eb8a3d-53c3-42e2-a757-7b2b24f64747,"Ciudad del Este",5be2f926-1bc6-4e6a-b135-7e7965ff09f9,"2024-08-25 14:21:49"
442098cd-e3ac-433e-9f93-173003977f38,Tiefa,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
45fa5f27-9772-4062-ae07-76402b56d5f8,Yinchuan,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
465f0d2a-d3cc-4560-8ad7-d1e489ac0682,Jaffna,f85ba440-1e12-4756-be1b-095beca08c2c,"2024-08-25 14:21:49"
46694c61-8817-41cc-bb8d-ee5638ae7bb5,Daxian,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
47044ac3-cf6f-44be-8a1f-ab02add9dad0,"Bahía Blanca",d21550c4-7003-43d8-bc09-a5adbbcf8015,"2024-08-25 14:21:49"
4781c2a9-3a69-4458-add9-946c461ae78f,"Santa Brbara dOeste",c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:50"
47a0e0f4-05ad-43dc-aed9-2103254d61ec,Chisinau,e18aae4d-b0db-4f97-94f4-4694b821ae5d,"2024-08-25 14:21:49"
488068ca-140a-42f2-a1d6-3ae27fff3c4b,"Santa Fé",d21550c4-7003-43d8-bc09-a5adbbcf8015,"2024-08-25 14:21:50"
48c936e2-3195-45d8-81df-3c191f07a084,Okinawa,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
48dc986f-66ff-4da1-b3f6-cbe3c34ef18a,Lapu-Lapu,d65f34ef-0003-40d0-8773-d8b368e05763,"2024-08-25 14:21:49"
48fdffad-82fa-4899-bbd5-e96b2955d75f,Usak,421151ec-2990-4e00-8c1c-211bb20d0e5c,"2024-08-25 14:21:50"
48feb1d9-826a-4d8b-bfea-d2ba2f968e17,Ueda,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:50"
49d6b16c-4bf4-4bfa-b3b5-bbff752a6b07,Tieli,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
4a6b6c56-decf-4359-93e0-963fd96b4ae4,Kirovo-Tšepetsk,4863649f-cb3e-4ac3-926a-427c5a2941ee,"2024-08-25 14:21:49"
4a73871b-1b48-4b69-ba50-9a037cd2b4cc,Rampur,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
4b213f9a-efc6-4287-be8a-d5a923217afb,Datong,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
4b3ae29e-c740-4e88-8db1-7a92e2ea698a,Klerksdorp,4014d078-e6bc-43c6-8d3a-2a96853dc6c3,"2024-08-25 14:21:49"
4bac10fc-4623-440e-bc73-6306bdd30f57,Plock,146798e4-e99e-41de-9eeb-c9d06e5b7f6c,"2024-08-25 14:21:49"
4c9cb1da-f434-4c75-94e7-7b65a2bc787f,Portoviejo,9e496936-be09-480b-84bc-83ebb1be9f0e,"2024-08-25 14:21:49"
4cb1a963-23ee-43a8-b1ec-5456f61c4608,Okara,0ae2eb2f-b60c-431c-9afd-55acb2bf8e51,"2024-08-25 14:21:49"
4e1eee3b-48f1-411c-8512-3bb3f5dac6e6,Wroclaw,146798e4-e99e-41de-9eeb-c9d06e5b7f6c,"2024-08-25 14:21:50"
4fc73b4a-aa9e-4e5d-8cf8-4308b2b2dc00,Kuwana,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
509cfc38-1d0a-4cd0-8e21-d7d738ec30ab,Mexicali,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
50b8b7ef-b06d-4d8f-9868-fae54d9c7933,"Grand Prairie",d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:49"
51458dc7-3684-41f6-8bcf-663f7c49e39f,Adoni,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:48"
516bf5b8-43a4-486d-99b1-308f446ccd69,Sucre,9941e842-ceca-45de-9bc0-f9ae1c9163df,"2024-08-25 14:21:50"
51c0a268-fdc1-46ba-aa2c-7c8e51c4864f,Pjatigorsk,4863649f-cb3e-4ac3-926a-427c5a2941ee,"2024-08-25 14:21:49"
51c4c35a-6a46-441d-9217-84cf8d65ac93,Lilongwe,31004baf-dfc6-403d-b7a5-0c7b18814a85,"2024-08-25 14:21:49"
51d9a2cf-9cc6-426e-a2b9-4a5f99e7a732,Shimoga,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
51f46bdf-7a60-4d4f-aabc-19fdf8ed4e8d,al-Manama,32e63048-73ac-4c62-93c2-844bdf99e9c6,"2024-08-25 14:21:49"
522f052e-4a7e-47f0-b9ca-45f61cc1de75,Soshanguve,4014d078-e6bc-43c6-8d3a-2a96853dc6c3,"2024-08-25 14:21:50"
55556829-3edc-40b4-bf9c-4095f9c19132,Rockford,d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:50"
55be31ec-b00a-43bf-b916-01d6f046f142,Tsaotun,8bf68fc2-3b44-4d20-b1ba-5459b98e8e11,"2024-08-25 14:21:50"
55ccd3d9-d18e-4343-89be-f0efd1ab27ad,Tafuna,4922baa0-a01f-46b5-ae97-2afadd96dc7b,"2024-08-25 14:21:50"
56272e3b-8ca1-4acb-a150-90e14a7202e7,Kanazawa,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
56c48439-caf6-4a17-838f-5b851efc37d6,Saarbrücken,7995b8b4-94ca-40d1-91f8-869cb740e6ec,"2024-08-25 14:21:50"
571e6e86-e773-4874-aede-3643c4bab913,Lubumbashi,9fc9de6c-b9c6-4703-9b14-dd1b62cbe0e6,"2024-08-25 14:21:49"
57f01ef4-168a-4252-b17c-25c1eb3423b0,Hohhot,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
58015fa7-fe15-4b53-832c-514122befbb9,Fontana,d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:49"
583cb682-c965-4246-8312-edeab174e809,Ozamis,d65f34ef-0003-40d0-8773-d8b368e05763,"2024-08-25 14:21:49"
58ccb66c-757b-4af6-8f66-e6238961956a,Mwene-Ditu,9fc9de6c-b9c6-4703-9b14-dd1b62cbe0e6,"2024-08-25 14:21:49"
595f7888-c013-479c-a82b-990bf140105b,Kuching,a08765b6-9896-4d99-a1b6-b12ab236a4c0,"2024-08-25 14:21:49"
59abd840-c388-43a0-bc14-8f1e6f7e361f,Olomouc,93b36321-d246-4a29-9812-174c2cfea98b,"2024-08-25 14:21:49"
59babbe2-5de2-4032-894a-a02b9fc980bd,Fukuyama,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
5a262eef-05f3-4d1c-ad29-3fb51b7a1f50,Allende,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
5a604329-4079-4d6e-8b16-dbde0cc42293,Yuzhou,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
5a8a2ba3-3afe-4f3e-ac4e-9f294dddad8b,Zanzibar,0fc4e1f1-38d8-4ef0-b482-3fb2bc98c232,"2024-08-25 14:21:50"
5aba34a7-8acb-4c85-9b81-d4b21eadf59b,Maikop,4863649f-cb3e-4ac3-926a-427c5a2941ee,"2024-08-25 14:21:49"
5b6f4179-332d-4779-aec9-5a511e845690,"Poços de Caldas",c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:49"
5c8539f8-b483-4588-be3a-fff5f2164466,Vinh,e044ef9d-e3da-487a-8931-07179088016a,"2024-08-25 14:21:50"
5dbd0175-1959-47c2-9933-5ece6c52871c,Nagaon,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
5df25e79-884e-4565-8281-1db1bb72fac5,Mardan,0ae2eb2f-b60c-431c-9afd-55acb2bf8e51,"2024-08-25 14:21:49"
5f63375f-d7df-46f6-8d38-42b726bd901c,"La Romana",577b397e-0f32-40e1-9630-450e1c5022e7,"2024-08-25 14:21:49"
60982e18-34a7-41c0-a7dc-175841de0034,Touliu,8bf68fc2-3b44-4d20-b1ba-5459b98e8e11,"2024-08-25 14:21:50"
60ba3232-1ca6-4d4b-9880-fab1518f65fc,Linz,ddc282f2-3d7f-4370-bd97-cb6c13c49dea,"2024-08-25 14:21:49"
60e4e96e-fbc8-43d4-93f3-0957cd008927,Suihua,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
61aac896-9a2c-495c-a13c-7f4e30abc47d,Jinzhou,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
61deb1b8-c352-4508-abda-342e9b1acaac,"Benin City",e6d080bb-b109-468a-bc04-4790c46253e5,"2024-08-25 14:21:49"
62618023-9a5d-4667-968d-96bcc8b7d6fd,Aden,3a7c50c0-f879-4c1f-8ed9-223aef1be091,"2024-08-25 14:21:48"
627efc0b-a28d-4b52-a102-dc50518e3042,Jining,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
630f57d8-e9e2-4f7e-8468-8db4ddbf51d4,Alessandria,995d06bc-2156-4804-8c18-712d0d48cfcd,"2024-08-25 14:21:49"
63ba382b-fde4-4daa-8974-bac0bdf18f66,Tórshavn,6760c183-47ab-4bc9-9ea3-6e3fdabab965,"2024-08-25 14:21:50"
63d14107-436a-4cc2-88f5-37763b3255d0,Kimchon,d99f7231-ca88-486f-81a8-9d3068438759,"2024-08-25 14:21:49"
6495dbec-1ba3-4f1d-9a42-2f9bfb967947,Imus,d65f34ef-0003-40d0-8773-d8b368e05763,"2024-08-25 14:21:49"
64ea8782-7990-4db7-898b-9cc3a6fa5ce7,Ezhou,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:49"
65b2145a-d65a-4214-bad7-802faa193313,Shimonoseki,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:50"
65c44b68-d9d2-4dfc-b42e-736f67353f2b,Luziânia,c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:49"
664f9b06-e959-467d-98dc-534fd0b0e622,Kabul,80c967d6-bcfe-4451-8157-fc1276af9c35,"2024-08-25 14:21:49"
67241bd9-73e9-4df6-96cf-1b8e03a07d75,Mosul,0ad59534-ada4-434a-80b3-395590b0eb62,"2024-08-25 14:21:49"
672b5519-cea5-4456-80d1-4e25926be57a,Siegen,7995b8b4-94ca-40d1-91f8-869cb740e6ec,"2024-08-25 14:21:50"
67443a91-4c47-45d2-b917-eb1ed693dedc,Kakamigahara,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
67789048-7a6d-414c-bd5c-b0daec929bda,Emmen,8889ca24-dbd5-48eb-bcd0-9e38edef2640,"2024-08-25 14:21:49"
67940ec0-592e-415c-acdd-c0115d5123b5,Bradford,70e8c413-a91e-4b1f-960c-a8069479f946,"2024-08-25 14:21:49"
683befca-1e62-429b-805f-378b1c85793c,"Santa Rosa",d65f34ef-0003-40d0-8773-d8b368e05763,"2024-08-25 14:21:50"
68b9ba4b-098f-43dc-907c-8504da8abbfc,Balašiha,4863649f-cb3e-4ac3-926a-427c5a2941ee,"2024-08-25 14:21:49"
69229226-31d2-439f-98a7-d890232f43aa,Sultanbeyli,421151ec-2990-4e00-8c1c-211bb20d0e5c,"2024-08-25 14:21:50"
69a06aa6-6f04-48a7-8b9d-9f022595bc95,Jodhpur,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
69b0e3e3-6424-4d6c-8eab-49f3fc6c4c8b,Liepaja,a8a73d66-37b3-4c00-a24b-5e23bcbbe52b,"2024-08-25 14:21:49"
69ccd519-cfb1-4e7a-a01e-428079b0eb20,Eskisehir,421151ec-2990-4e00-8c1c-211bb20d0e5c,"2024-08-25 14:21:49"
6abe6a68-176d-4ccb-ba30-f3f177cb65fc,Kumbakonam,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
6ad56c01-dba9-48b7-8aeb-1c2fbdc59fb7,Qalyub,7d65e5a6-0d85-4b41-a0bd-f95106333823,"2024-08-25 14:21:50"
6adbe33b-ef33-4503-862c-7adbe414c144,Guadalajara,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
6c0c0e4b-a95f-4185-b60c-fbf0efb7179e,"Munger (Monghyr)",63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
6cee6da2-8cab-493f-b3df-ed2269f52a17,Tongliao,90e83933-ca94-46f5-a2f1-642339889753,"2024-08-25 14:21:50"
6e384061-3598-4d1e-ba57-a8c4947674a4,Sivas,421151ec-2990-4e00-8c1c-211bb20d0e5c,"2024-08-25 14:21:50"
6e967dd6-c7ef-43c5-8e40-927116875526,Paarl,4014d078-e6bc-43c6-8d3a-2a96853dc6c3,"2024-08-25 14:21:49"
6edcc2ea-b6a3-4a05-b53c-cb972c61d429,"El Fuerte",f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
6f191dc6-4b20-4745-9656-27dae581be6c,Poá,c54cb78a-6f18-4a69-a6da-cf891071719e,"2024-08-25 14:21:49"
6f33efaf-2e6f-43a3-a5ff-f94fa5b93fe7,Malmö,fb3af481-a178-4767-a0eb-4817428a8607,"2024-08-25 14:21:49"
6f5bd19a-ef00-4de5-9b25-24ae24f4e819,Rajkot,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
6f8346af-f7f0-4111-9df6-2eaccd29e2b0,Udaipur,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:50"
7016fe43-b381-49e0-8742-7af147237c42,Tallahassee,d483795b-4820-40c7-b8d4-d53114ea07a8,"2024-08-25 14:21:50"
7110d566-20e7-4f24-8e1b-17f98633d3bc,Cianjur,c380bfa8-d10c-4d2d-a655-2492a75c42fd,"2024-08-25 14:21:49"
715e0a0d-6682-458f-ac9d-edfbea35e323,Athenai,4e30cafb-1048-4b15-a24b-a92252493c9c,"2024-08-25 14:21:49"
73d7215c-e53e-4a4b-af74-c35aaec2d538,"La Plata",d21550c4-7003-43d8-bc09-a5adbbcf8015,"2024-08-25 14:21:49"
740c0a71-947e-4e38-952a-89c96aa1ffa4,Benguela,22a52e6e-2eeb-4e4a-9452-e2e5f109bec7,"2024-08-25 14:21:49"
742438f0-e59b-4c8d-8e80-55179d55b0f3,Halle/Saale,7995b8b4-94ca-40d1-91f8-869cb740e6ec,"2024-08-25 14:21:49"
742d37f2-7876-4a16-8b85-91e1ca6ce168,Taizz,3a7c50c0-f879-4c1f-8ed9-223aef1be091,"2024-08-25 14:21:50"
74ae3319-1fe7-49b9-8936-fde7bceb5435,Cuernavaca,f7bdbdc4-b6a6-4ce2-89f1-9c358c5a90a1,"2024-08-25 14:21:49"
752bb103-4e48-4c9c-aed1-045fc7de2400,Gandhinagar,63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
75e16177-50ab-4ef8-ad4b-897c9d3427fa,"Berhampore (Baharampur)",63e2ce20-ac3c-46e6-a597-675caf8f246c,"2024-08-25 14:21:49"
76317c3d-8d92-418f-b919-83e570b76907,Ruse,93a0fe52-21b4-463a-b831-8a1069f086c1,"2024-08-25 14:21:50"
769592ad-ca25-49f8-8dec-e77b06df4fe8,Battambang,91f61a99-a5a0-4ed5-a3be-d8fcddd262d8,"2024-08-25 14:21:49"
76d38ac0-f9b3-4fb1-afe9-3022da798945,Pyongyang,b192e525-f443-4d22-a180-9ec0980fd703,"2024-08-25 14:21:50"
78f6c2e2-5d64-48ef-9619-413de25252bd,Nagareyama,4c680ffb-b7e6-4cf2-afc5-57d8c2ebd4cc,"2024-08-25 14:21:49"
793e8005-72c8-4f82-ba45-681e90c642f9,al-Hawiya,1583d347-e031-4183-8a29-deba9f2db81e,"2024-08-25 14:21:49"
7a3ec11a-d3d8-492c-9c53-984a47e5bbfc,Coquimbo,b39e96cb-6aa1-4149-b9ef-c644d2cb80db,"2024-08-25 14:21:49"
